Name	RawCount	Condition	Log10 Count
hsa-miR-6785-5p	0	Old	
hsa-miR-4729	0	Old	
hsa-miR-6736-5p	0	Old	
hsa-miR-6862-5p	0	Old	
hsa-miR-208b-5p	0	Old	
hsa-miR-3136-5p	0	Old	
hsa-miR-6729-3p	0	Old	
hsa-miR-629-3p	0	Old	
hsa-miR-5006-3p	0	Old	
hsa-miR-6783-3p	0	Old	
hsa-miR-3193	0	Old	
hsa-miR-4671-3p	0	Old	
hsa-miR-1244	0	Old	
hsa-miR-338-3p	0	Old	
hsa-miR-6732-3p	0	Old	
hsa-miR-4695-5p	0	Old	
hsa-miR-548ac	0	Old	
hsa-miR-655-5p	0	Old	
hsa-miR-3164	0	Old	
hsa-miR-1197	0	Old	
hsa-miR-487b-5p	0	Old	
hsa-miR-548x-3p	0	Old	
hsa-miR-6738-3p	0	Old	
hsa-miR-520g-5p	0	Old	
hsa-miR-433-3p	0	Old	
hsa-miR-6830-5p	0	Old	
hsa-miR-1-3p	2154657.602	OldOxy	6.333378266
hsa-miR-206	267559.969	OldOxy	5.427421137
hsa-let-7i-5p	156205.7882	OldOxy	5.193697123
hsa-miR-378a-3p	109009.1058	OldOxy	5.037462777
hsa-miR-486-5p	93853.90135	OldOxy	4.97245233
hsa-let-7f-5p	93605.60199	OldOxy	4.971301841
hsa-miR-26a-5p	89231.09775	OldOxy	4.950516236
hsa-miR-148a-3p	78210.36723	OldOxy	4.893264325
hsa-let-7a-5p	75892.89874	OldOxy	4.880201141
hsa-miR-143-3p	49443.46377	OldOxy	4.694108888
hsa-let-7g-5p	49424.99968	OldOxy	4.693946675
hsa-let-7b-5p	43228.10951	OldOxy	4.635766243
hsa-miR-126-3p	26701.40456	OldOxy	4.426534107
hsa-miR-92a-3p	26178.01447	OldOxy	4.417936703
hsa-miR-423-5p	23409.36714	OldOxy	4.369389673
hsa-miR-151a-3p	20123.71464	OldOxy	4.30370815
hsa-miR-22-3p	9880.593449	OldOxy	3.99478303
hsa-let-7c-5p	8809.403186	OldOxy	3.944946487
hsa-miR-24-3p	5835.325279	OldOxy	3.76606507
hsa-miR-27b-3p	5492.364942	OldOxy	3.739759386
hsa-miR-21-5p	5213.617056	OldOxy	3.717139129
hsa-miR-25-3p	5190.744889	OldOxy	3.715229685
hsa-let-7d-5p	4548.13415	OldOxy	3.657833266
hsa-miR-30a-3p	4174.880794	OldOxy	3.62064408
hsa-miR-7-5p	3405.017928	OldOxy	3.532119403
hsa-miR-10b-5p	3335.989793	OldOxy	3.523224713
hsa-miR-183-5p	3319.352164	OldOxy	3.521053331
hsa-miR-182-5p	3179.422657	OldOxy	3.502348265
hsa-miR-30e-3p	3068.608089	OldOxy	3.486941426
hsa-miR-499a-5p	2821.345298	OldOxy	3.450456242
hsa-miR-532-5p	2724.032761	OldOxy	3.435212326
hsa-miR-30c-5p	2494.260068	OldOxy	3.396941734
hsa-miR-100-5p	2341.141328	OldOxy	3.369427632
hsa-miR-26b-5p	2277.176136	OldOxy	3.357396624
hsa-miR-423-3p	1961.999136	OldOxy	3.292698812
hsa-miR-99a-5p	1925.153491	OldOxy	3.284465361
hsa-miR-146b-5p	1860.216728	OldOxy	3.269563546
hsa-miR-185-5p	1776.50334	OldOxy	3.249566028
hsa-let-7d-3p	1673.140975	OldOxy	3.223532535
hsa-miR-10a-5p	1592.183595	OldOxy	3.201993145
hsa-miR-98-5p	1502.217191	OldOxy	3.176732728
hsa-miR-191-5p	1495.448308	OldOxy	3.174771406
hsa-miR-101-3p	1395.576591	OldOxy	3.144753676
hsa-miR-363-3p	1294.659389	OldOxy	3.112155525
hsa-miR-20a-5p	1235.338576	OldOxy	3.091786003
hsa-miR-103a-3p	1212.239524	OldOxy	3.08358844
hsa-miR-320a-3p	1044.446551	OldOxy	3.01888622
hsa-miR-196a-5p	945.3510437	OldOxy	2.975593108
hsa-let-7e-5p	925.9418195	OldOxy	2.966583699
hsa-miR-93-5p	680.165808	OldOxy	2.832614796
hsa-miR-144-3p	674.5224013	OldOxy	2.828996377
hsa-miR-95-3p	592.787919	OldOxy	2.772899344
hsa-miR-139-5p	582.3618237	OldOxy	2.765192897
hsa-miR-409-3p	555.0455391	OldOxy	2.744328617
hsa-miR-125b-5p	552.3322707	OldOxy	2.742200418
hsa-miR-16-5p	505.1555374	OldOxy	2.703425118
hsa-miR-379-5p	498.5569132	OldOxy	2.697714743
hsa-miR-152-3p	489.814983	OldOxy	2.690032066
hsa-miR-140-3p	467.7380781	OldOxy	2.670002727
hsa-miR-181a-2-3p	434.7313174	OldOxy	2.638220927
hsa-miR-328-3p	415.0916871	OldOxy	2.618144036
hsa-miR-148b-3p	404.4295507	OldOxy	2.606842881
hsa-miR-629-5p	390.2464844	OldOxy	2.591338999
hsa-miR-340-5p	363.4179969	OldOxy	2.56040643
hsa-miR-199b-5p	331.8770276	OldOxy	2.520977192
hsa-miR-133a-5p	326.0461297	OldOxy	2.513279049
hsa-miR-192-5p	323.1209803	OldOxy	2.509365158
hsa-miR-27b-5p	268.6970403	OldOxy	2.429262883
hsa-miR-144-5p	260.9502055	OldOxy	2.416557643
hsa-miR-941	245.5069308	OldOxy	2.390063757
hsa-miR-370-3p	235.2181526	OldOxy	2.371470835
hsa-miR-17-5p	223.6347639	OldOxy	2.349539315
hsa-miR-27a-5p	221.6876765	OldOxy	2.345741552
hsa-miR-133a-3p	217.2554221	OldOxy	2.336970624
hsa-miR-196b-5p	206.3967432	OldOxy	2.31470284
hsa-miR-139-3p	201.9818343	OldOxy	2.305312312
hsa-miR-30c-2-3p	192.8140758	OldOxy	2.285138735
hsa-miR-146a-5p	186.1875746	OldOxy	2.269950694
hsa-miR-381-3p	181.3328564	OldOxy	2.258476503
hsa-miR-199b-3p	170.3915858	OldOxy	2.231448145
hsa-miR-615-3p	162.8532874	OldOxy	2.21179653
hsa-miR-340-3p	160.9895714	OldOxy	2.206797744
hsa-miR-543	159.052452	OldOxy	2.201540369
hsa-miR-335-3p	155.505236	OldOxy	2.191745017
hsa-miR-2110	149.0818793	OldOxy	2.173424859
hsa-miR-451a	144.6896787	OldOxy	2.160437552
hsa-miR-195-5p	142.9404492	OldOxy	2.155155142
hsa-miR-885-5p	136.953327	OldOxy	2.136572587
hsa-miR-374a-3p	136.7254071	OldOxy	2.135849225
hsa-miR-181a-5p	124.1594308	OldOxy	2.093979713
hsa-miR-218-5p	124.118726	OldOxy	2.093837309
hsa-miR-193b-5p	120.9615156	OldOxy	2.08264722
hsa-miR-195-3p	119.9515113	OldOxy	2.079005724
hsa-miR-199a-5p	118.5079326	OldOxy	2.073747422
hsa-miR-27a-3p	111.5431863	OldOxy	2.047443046
hsa-miR-127-3p	110.3321779	OldOxy	2.042702191
hsa-miR-126-5p	106.8706598	OldOxy	2.028858491
hsa-miR-378a-5p	102.7447701	OldOxy	2.011759725
hsa-miR-184	101.3722598	OldOxy	2.005919128
hsa-miR-493-5p	98.68561339	OldOxy	1.994253845
hsa-miR-382-5p	91.60457989	OldOxy	1.961917187
hsa-miR-125a-5p	88.20074771	OldOxy	1.945472267
hsa-miR-424-3p	88.10377168	OldOxy	1.944994501
hsa-miR-16-2-3p	87.80076764	OldOxy	1.943498313
hsa-miR-411-5p	87.00312914	OldOxy	1.939534873
hsa-miR-193a-5p	82.98736631	OldOxy	1.919011982
hsa-miR-186-5p	82.74230037	OldOxy	1.917727591
hsa-miR-23b-3p	80.9470615	OldOxy	1.908201088
hsa-miR-125b-1-3p	77.94669521	OldOxy	1.891797707
hsa-miR-140-5p	77.31635575	OldOxy	1.888271376
hsa-miR-23b-5p	73.71304825	OldOxy	1.867544371
hsa-miR-20b-5p	73.5362884	OldOxy	1.866501706
hsa-miR-1307-3p	71.84998862	OldOxy	1.856426704
hsa-miR-361-3p	61.57807605	OldOxy	1.789426116
hsa-miR-29a-3p	57.98656033	OldOxy	1.763327348
hsa-miR-6505-5p	56.80959421	OldOxy	1.754421687
hsa-miR-106b-3p	56.65925769	OldOxy	1.75327088
hsa-miR-493-3p	54.92362399	OldOxy	1.739759185
hsa-miR-378d	54.86004858	OldOxy	1.739256188
hsa-miR-197-3p	51.651583	OldOxy	1.713083636
hsa-miR-92b-3p	51.29770274	OldOxy	1.710097917
hsa-miR-374a-5p	50.24260239	OldOxy	1.701072126
hsa-miR-345-5p	50.18397059	OldOxy	1.70056502
hsa-miR-28-5p	49.31203888	OldOxy	1.692952959
hsa-miR-99b-3p	45.81576958	OldOxy	1.661014986
hsa-miR-1180-3p	44.17438044	OldOxy	1.645170467
hsa-miR-3148	44.07368885	OldOxy	1.644179401
hsa-miR-652-3p	42.58471772	OldOxy	1.629253773
hsa-miR-504-5p	42.13970183	OldOxy	1.624691458
hsa-miR-4732-5p	41.68881163	OldOxy	1.620019515
hsa-miR-365a-5p	40.87026426	OldOxy	1.611407446
hsa-miR-151a-5p	39.83577112	OldOxy	1.600273228
hsa-miR-744-5p	39.5627569	OldOxy	1.597286547
hsa-miR-106a-5p	39.41480724	OldOxy	1.595659407
hsa-miR-485-5p	39.33113356	OldOxy	1.594736463
hsa-miR-30b-3p	39.13600685	OldOxy	1.592576511
hsa-miR-1301-3p	38.00609798	OldOxy	1.579853284
hsa-miR-342-5p	37.5450765	OldOxy	1.574552994
hsa-miR-96-5p	37.54013721	OldOxy	1.574495856
hsa-miR-145-3p	34.46694546	OldOxy	1.537402797
hsa-miR-15b-5p	34.44797514	OldOxy	1.537163699
hsa-miR-654-5p	34.1655414	OldOxy	1.533588307
hsa-miR-628-5p	31.94062277	OldOxy	1.50434338
hsa-miR-548o-3p	31.53053337	OldOxy	1.498731317
hsa-miR-142-5p	30.17340214	OldOxy	1.479624281
hsa-miR-4732-3p	29.34369344	OldOxy	1.467514777
hsa-miR-769-5p	29.0078801	OldOxy	1.462515992
hsa-miR-30c-1-3p	28.66328876	OldOxy	1.457326019
hsa-miR-32-5p	27.98082778	OldOxy	1.446860558
hsa-miR-122b-5p	27.83434415	OldOxy	1.444580993
hsa-miR-22-5p	26.67673648	OldOxy	1.426132699
hsa-miR-4661-5p	25.81313031	OldOxy	1.411840674
hsa-miR-130b-5p	25.68884835	OldOxy	1.409744635
hsa-miR-365a-3p	25.55631256	OldOxy	1.407498191
hsa-miR-361-5p	25.53546805	OldOxy	1.407143823
hsa-miR-122-5p	25.36460691	OldOxy	1.404228136
hsa-miR-3173-5p	25.0786743	OldOxy	1.399304575
hsa-miR-584-5p	24.34285461	OldOxy	1.386371505
hsa-miR-29b-3p	24.15127085	OldOxy	1.382939989
hsa-miR-223-5p	23.56880495	OldOxy	1.372337562
hsa-miR-1299	23.30206741	OldOxy	1.367394454
hsa-miR-9-5p	23.00615065	OldOxy	1.361843959
hsa-miR-1255a	22.36970252	OldOxy	1.349660209
hsa-miR-222-3p	22.30208083	OldOxy	1.348345386
hsa-miR-432-5p	21.6025941	OldOxy	1.334505906
hsa-miR-128-3p	21.0858229	OldOxy	1.323990555
hsa-miR-6505-3p	20.51290345	OldOxy	1.312027136
hsa-miR-1303	19.88265787	OldOxy	1.29847444
hsa-miR-200c-3p	19.874288	OldOxy	1.298291579
hsa-miR-582-3p	19.58003461	OldOxy	1.291813455
hsa-miR-450b-5p	19.43860846	OldOxy	1.288665172
hsa-miR-501-3p	19.23572579	OldOxy	1.284108577
hsa-miR-548bc	18.91528744	OldOxy	1.276812945
hsa-miR-30d-3p	18.90522551	OldOxy	1.276581862
hsa-miR-4662a-5p	18.8808343	OldOxy	1.276021181
hsa-miR-19b-3p	18.71479596	OldOxy	1.272185096
hsa-miR-320c	18.27946804	OldOxy	1.261963553
hsa-miR-208b-3p	18.14335167	OldOxy	1.258717519
hsa-miR-944	18.03025934	OldOxy	1.256001973
hsa-miR-10527-5p	17.80993865	OldOxy	1.250662423
hsa-miR-214-5p	17.66441534	OldOxy	1.247099268
hsa-miR-1271-5p	17.0030338	OldOxy	1.230526418
hsa-miR-671-3p	16.87439653	OldOxy	1.22722825
hsa-miR-4433b-3p	16.72952434	OldOxy	1.223483593
hsa-miR-3605-3p	16.52677987	OldOxy	1.218188243
hsa-miR-190b-5p	16.41524181	OldOxy	1.215247285
hsa-miR-1287-5p	16.02326959	OldOxy	1.20475114
hsa-miR-1255b-5p	15.68044179	OldOxy	1.195358295
hsa-miR-155-5p	15.36313394	OldOxy	1.186479817
hsa-miR-3681-5p	15.25618245	OldOxy	1.183445874
hsa-miR-889-3p	14.74365378	OldOxy	1.168605124
hsa-miR-483-5p	14.61991296	OldOxy	1.164944787
hsa-miR-425-5p	14.55423543	OldOxy	1.162989396
hsa-miR-574-5p	14.36489551	OldOxy	1.157302471
hsa-miR-5010-3p	14.01396753	OldOxy	1.146561107
hsa-miR-24-1-5p	13.80815862	OldOxy	1.140135767
hsa-miR-505-5p	13.79148493	OldOxy	1.139611029
hsa-miR-454-3p	13.38079596	OldOxy	1.126481948
hsa-miR-3150a-5p	13.24741414	OldOxy	1.122131113
hsa-miR-145-5p	12.8561421	OldOxy	1.109110664
hsa-miR-374b-5p	12.83580502	OldOxy	1.108423112
hsa-miR-15a-5p	12.71156959	OldOxy	1.104199179
hsa-miR-7702	12.65736961	OldOxy	1.102343462
hsa-miR-502-3p	12.55564554	OldOxy	1.098839047
hsa-miR-5010-5p	11.99820932	OldOxy	1.079116434
hsa-miR-659-5p	11.3158131	OldOxy	1.053685766
hsa-miR-651-5p	11.20241218	OldOxy	1.049311548
hsa-miR-1323	11.14049842	OldOxy	1.046904621
hsa-miR-576-5p	11.0447174	OldOxy	1.043154608
hsa-miR-181b-5p	10.79654142	OldOxy	1.033284655
hsa-miR-509-3-5p	10.26829266	OldOxy	1.011498238
hsa-miR-625-3p	9.774290148	OldOxy	0.990085227
hsa-miR-18a-5p	9.418716941	OldOxy	0.973991745
hsa-miR-1843	9.075181109	OldOxy	0.957855301
hsa-miR-133b	8.977590035	OldOxy	0.953159769
hsa-miR-152-5p	8.845562567	OldOxy	0.946725459
hsa-miR-34c-5p	8.657972301	OldOxy	0.937416192
hsa-miR-143-5p	8.572253019	OldOxy	0.933094981
hsa-miR-450a-5p	8.476567417	OldOxy	0.92822002
hsa-miR-1228-5p	8.421877166	OldOxy	0.925408903
hsa-miR-576-3p	8.412778604	OldOxy	0.92493946
hsa-miR-513c-5p	8.257088621	OldOxy	0.916826946
hsa-miR-6842-3p	8.189302411	OldOxy	0.913246909
hsa-miR-362-5p	7.995339224	OldOxy	0.902836895
hsa-miR-1908-5p	7.962387993	OldOxy	0.901043336
hsa-miR-378i	7.931533245	OldOxy	0.899357149
hsa-miR-4699-3p	7.830651505	OldOxy	0.893797897
hsa-miR-10395-3p	7.594282557	OldOxy	0.880486752
hsa-miR-3605-5p	7.57241814	OldOxy	0.879234587
hsa-miR-504-3p	7.48674233	OldOxy	0.874292886
hsa-miR-1298-5p	7.33963433	OldOxy	0.865674423
hsa-miR-219a-1-3p	7.080910692	OldOxy	0.850089117
hsa-miR-548ae-5p	6.890780822	OldOxy	0.838268436
hsa-miR-30d-5p	6.49305371	OldOxy	0.812448995
hsa-miR-210-3p	6.455440088	OldOxy	0.809925855
hsa-let-7c-3p	6.441879491	OldOxy	0.809012596
hsa-miR-132-5p	6.387457639	OldOxy	0.805328033
hsa-miR-4665-5p	6.279144627	OldOxy	0.797900486
hsa-miR-1292-5p	6.279144627	OldOxy	0.797900486
hsa-miR-335-5p	6.119722153	OldOxy	0.786731705
hsa-miR-485-3p	6.005284167	OldOxy	0.778533563
hsa-miR-519c-5p	5.842931346	OldOxy	0.766630783
hsa-miR-148a-5p	5.798225021	OldOxy	0.763295066
hsa-miR-885-3p	5.560402189	OldOxy	0.745106206
hsa-miR-221-3p	5.497620228	OldOxy	0.740174736
hsa-miR-452-5p	5.481224697	OldOxy	0.738877606
hsa-miR-500a-3p	5.454806118	OldOxy	0.736779319
hsa-miR-23a-5p	5.396794778	OldOxy	0.732135904
hsa-miR-378g	5.362128669	OldOxy	0.729337231
hsa-miR-6842-5p	5.334829075	OldOxy	0.727120509
hsa-miR-3121-3p	5.2997331	OldOxy	0.724253999
hsa-miR-495-3p	5.22777912	OldOxy	0.71831723
hsa-miR-6806-3p	5.069333074	OldOxy	0.704950827
hsa-miR-378f	4.976599334	OldOxy	0.696932677
hsa-miR-1273h-3p	4.893089553	OldOxy	0.689583164
hsa-miR-503-5p	4.885653931	OldOxy	0.688922701
hsa-miR-92b-5p	4.749181594	OldOxy	0.676618776
hsa-miR-6514-5p	4.709358471	OldOxy	0.67296175
hsa-miR-6825-5p	4.483104258	OldOxy	0.651578839
hsa-miR-590-3p	4.483104258	OldOxy	0.651578839
hsa-miR-4435	4.362844702	OldOxy	0.639769754
hsa-miR-136-3p	4.295570281	OldOxy	0.633020829
hsa-miR-375-3p	4.281453359	OldOxy	0.631591217
hsa-miR-6721-5p	4.231091047	OldOxy	0.626452371
hsa-miR-10b-3p	4.18997421	OldOxy	0.62221135
hsa-miR-372-3p	4.138799991	OldOxy	0.616874439
hsa-miR-578	3.975635262	OldOxy	0.599406534
hsa-miR-296-3p	3.975635262	OldOxy	0.599406534
hsa-miR-25-5p	3.931740845	OldOxy	0.594584884
hsa-miR-99a-3p	3.924465392	OldOxy	0.593780504
hsa-miR-580-3p	3.883769721	OldOxy	0.589253471
hsa-miR-204-5p	3.816972756	OldOxy	0.58171906
hsa-miR-3613-5p	3.694838151	OldOxy	0.567595419
hsa-miR-34a-5p	3.669817165	OldOxy	0.564644428
hsa-miR-1304-5p	3.599985974	OldOxy	0.556300809
hsa-miR-26a-2-3p	3.562276938	OldOxy	0.551727679
hsa-miR-365b-5p	3.525909206	OldOxy	0.547271125
hsa-miR-676-3p	3.486858867	OldOxy	0.542434369
hsa-miR-5187-5p	3.486858867	OldOxy	0.542434369
hsa-miR-181d-5p	3.360040354	OldOxy	0.526344493
hsa-miR-15b-3p	3.349613746	OldOxy	0.52499473
hsa-miR-6837-3p	3.349613746	OldOxy	0.52499473
hsa-miR-339-3p	3.328022078	OldOxy	0.522186199
hsa-miR-369-3p	3.23779752	OldOxy	0.510249686
hsa-miR-193b-3p	3.15900642	OldOxy	0.499550509
hsa-miR-6511a-3p	3.153793116	OldOxy	0.498833201
hsa-miR-129-5p	3.151726618	OldOxy	0.49854854
hsa-miR-520a-3p	3.139572314	OldOxy	0.496870491
hsa-miR-6827-5p	3.139572314	OldOxy	0.496870491
hsa-miR-200b-5p	3.139572314	OldOxy	0.496870491
hsa-miR-6515-5p	3.058180971	OldOxy	0.485463182
hsa-miR-1468-5p	3.045492921	OldOxy	0.483657594
hsa-miR-421	3.029097391	OldOxy	0.481313237
hsa-miR-561-3p	2.997022825	OldOxy	0.476690051
hsa-miR-5193	2.997022825	OldOxy	0.476690051
hsa-miR-3151-5p	2.988736172	OldOxy	0.47548758
hsa-miR-3688-3p	2.988736172	OldOxy	0.47548758
hsa-miR-3180-3p	2.893493252	OldOxy	0.461422474
hsa-miR-19a-3p	2.836792793	OldOxy	0.452827615
hsa-miR-3127-3p	2.820727365	OldOxy	0.450361112
hsa-miR-497-5p	2.796431574	OldOxy	0.446604197
hsa-miR-6747-3p	2.707270156	OldOxy	0.432531596
hsa-miR-1249-3p	2.660883725	OldOxy	0.425025897
hsa-miR-455-5p	2.644431905	OldOxy	0.422332388
hsa-miR-363-5p	2.644431905	OldOxy	0.422332388
hsa-miR-346	2.644431905	OldOxy	0.422332388
hsa-miR-660-5p	2.596795233	OldOxy	0.414437705
hsa-miR-382-3p	2.490613477	OldOxy	0.396306334
hsa-miR-655-5p	2.490613477	OldOxy	0.396306334
hsa-miR-520g-5p	2.490613477	OldOxy	0.396306334
hsa-miR-589-5p	2.446544777	OldOxy	0.388553169
hsa-miR-223-3p	2.446544777	OldOxy	0.388553169
hsa-miR-337-3p	2.437372759	OldOxy	0.386921953
hsa-miR-6766-5p	2.354679235	OldOxy	0.371931754
hsa-miR-215-5p	2.354679235	OldOxy	0.371931754
hsa-miR-107	2.354679235	OldOxy	0.371931754
hsa-miR-1185-1-3p	2.291840984	OldOxy	0.360184481
hsa-miR-374b-3p	2.241552129	OldOxy	0.350548843
hsa-miR-9903	2.241552129	OldOxy	0.350548843
hsa-miR-6511b-3p	2.241552129	OldOxy	0.350548843
hsa-miR-3918	2.14072668	OldOxy	0.330561222
hsa-miR-6873-3p	2.14072668	OldOxy	0.330561222
hsa-miR-6859-5p	1.992490781	OldOxy	0.299396321
hsa-miR-548ah-3p	1.992490781	OldOxy	0.299396321
hsa-miR-29c-3p	1.992490781	OldOxy	0.299396321
hsa-miR-3177-3p	1.992490781	OldOxy	0.299396321
hsa-miR-454-5p	1.939250063	OldOxy	0.287633814
hsa-miR-451b	1.939250063	OldOxy	0.287633814
hsa-let-7b-3p	1.846959007	OldOxy	0.266457256
hsa-miR-4690-3p	1.834908582	OldOxy	0.263614432
hsa-miR-99b-5p	1.824924657	OldOxy	0.261244939
hsa-miR-216b-5p	1.762954603	OldOxy	0.246241129
hsa-miR-328-5p	1.743429434	OldOxy	0.241404374
hsa-miR-212-5p	1.597897659	OldOxy	0.20354896
hsa-miR-3158-3p	1.586659143	OldOxy	0.200483639
hsa-miR-522-3p	1.569786157	OldOxy	0.195840495
hsa-miR-6780a-3p	1.569786157	OldOxy	0.195840495
hsa-miR-619-5p	1.569786157	OldOxy	0.195840495
hsa-miR-188-5p	1.569786157	OldOxy	0.195840495
hsa-miR-4431	1.529090485	OldOxy	0.184433186
hsa-miR-1248	1.494368086	OldOxy	0.174457584
hsa-miR-6741-3p	1.494368086	OldOxy	0.174457584
hsa-miR-518b	1.494368086	OldOxy	0.174457584
hsa-miR-6883-3p	1.48312957	OldOxy	0.171179094
hsa-let-7a-3p	1.452365884	OldOxy	0.162076039
hsa-miR-10398-5p	1.410363682	OldOxy	0.149331116
hsa-miR-6829-5p	1.410363682	OldOxy	0.149331116
hsa-miR-874-3p	1.410363682	OldOxy	0.149331116
hsa-miR-30a-5p	1.358820237	OldOxy	0.133162006
hsa-miR-409-5p	1.245306738	OldOxy	0.095276338
hsa-miR-4460	1.245306738	OldOxy	0.095276338
hsa-miR-3138	1.245306738	OldOxy	0.095276338
hsa-miR-4639-5p	1.245306738	OldOxy	0.095276338
hsa-miR-4521	1.234068222	OldOxy	0.091339169
hsa-miR-548e-3p	1.234068222	OldOxy	0.091339169
hsa-miR-5698	1.223272388	OldOxy	0.087523173
hsa-miR-5699-3p	1.223272388	OldOxy	0.087523173
hsa-miR-204-3p	1.033954426	OldOxy	0.014501397
hsa-miR-323a-5p	0.996245391	OldOxy	-0.001633675
hsa-miR-135a-5p	0.996245391	OldOxy	-0.001633675
hsa-miR-6715a-3p	0.917454291	OldOxy	-0.037415564
hsa-miR-6866-5p	0.917454291	OldOxy	-0.037415564
hsa-miR-656-3p	0.881477302	OldOxy	-0.054788867
hsa-miR-675-5p	0.803940792	OldOxy	-0.094775934
hsa-miR-302b-3p	0.784893078	OldOxy	-0.105189501
hsa-miR-486-3p	0.784893078	OldOxy	-0.105189501
hsa-miR-628-3p	0.784893078	OldOxy	-0.105189501
hsa-miR-4775	0.784893078	OldOxy	-0.105189501
hsa-miR-3157-3p	0.747184043	OldOxy	-0.126572412
hsa-miR-512-3p	0.747184043	OldOxy	-0.126572412
hsa-let-7f-1-3p	0.747184043	OldOxy	-0.126572412
hsa-miR-548ay-5p	0.747184043	OldOxy	-0.126572412
hsa-miR-1976	0.747184043	OldOxy	-0.126572412
hsa-miR-4659a-3p	0.611636194	OldOxy	-0.213506823
hsa-miR-598-3p	0.611636194	OldOxy	-0.213506823
hsa-miR-550a-5p	0.611636194	OldOxy	-0.213506823
hsa-miR-4667-5p	0.611636194	OldOxy	-0.213506823
hsa-miR-4473	0.611636194	OldOxy	-0.213506823
hsa-miR-24-2-5p	0.611636194	OldOxy	-0.213506823
hsa-miR-3126-5p	0.528886381	OldOxy	-0.276637616
hsa-miR-3912-3p	0.528886381	OldOxy	-0.276637616
hsa-miR-642a-3p	0.528886381	OldOxy	-0.276637616
hsa-miR-4764-5p	0.498122695	OldOxy	-0.302663671
hsa-miR-6761-3p	0.498122695	OldOxy	-0.302663671
hsa-miR-758-3p	0.425356808	OldOxy	-0.371246612
hsa-miR-4709-3p	0.352590921	OldOxy	-0.452728875
hsa-miR-23a-3p	0.352590921	OldOxy	-0.452728875
hsa-miR-181c-5p	0.352590921	OldOxy	-0.452728875
hsa-miR-28-3p	0.305818097	OldOxy	-0.514536818
hsa-miR-579-5p	0.305818097	OldOxy	-0.514536818
hsa-miR-505-3p	0.305818097	OldOxy	-0.514536818
hsa-miR-616-3p	0.305818097	OldOxy	-0.514536818
hsa-miR-3191-3p	0.305818097	OldOxy	-0.514536818
hsa-miR-132-3p	0.305818097	OldOxy	-0.514536818
hsa-miR-3127-5p	0.249061348	OldOxy	-0.603693666
hsa-miR-21-3p	0.249061348	OldOxy	-0.603693666
hsa-miR-6738-3p	0.249061348	OldOxy	-0.603693666
hsa-miR-511-5p	0.17629546	OldOxy	-0.753758871
hsa-miR-6741-5p	0.17629546	OldOxy	-0.753758871
hsa-miR-708-5p	0.17629546	OldOxy	-0.753758871
hsa-miR-1278	0.17629546	OldOxy	-0.753758871
hsa-miR-656-5p	0	OldOxy	
hsa-miR-487a-3p	0	OldOxy	
hsa-miR-6827-3p	0	OldOxy	
hsa-miR-3170	0	OldOxy	
hsa-miR-4754	0	OldOxy	
hsa-miR-1250-5p	0	OldOxy	
hsa-miR-3622a-5p	0	OldOxy	
hsa-miR-3690	0	OldOxy	
hsa-miR-518a-3p	0	OldOxy	
hsa-miR-6786-3p	0	OldOxy	
hsa-miR-373-3p	0	OldOxy	
hsa-miR-4755-5p	0	OldOxy	
hsa-miR-6874-3p	0	OldOxy	
hsa-miR-448	0	OldOxy	
hsa-miR-3200-5p	0	OldOxy	
hsa-miR-548s	0	OldOxy	
hsa-miR-548ah-5p	0	OldOxy	
hsa-miR-515-5p	0	OldOxy	
hsa-miR-3940-5p	0	OldOxy	
hsa-miR-526a-3p	0	OldOxy	
hsa-miR-16-1-3p	0	OldOxy	
hsa-miR-103a-2-5p	0	OldOxy	
hsa-miR-6832-5p	0	OldOxy	
hsa-miR-6877-5p	0	OldOxy	
hsa-miR-181c-3p	0	OldOxy	
hsa-miR-3187-3p	0	OldOxy	
hsa-miR-3682-5p	0	OldOxy	
hsa-miR-377-5p	0	OldOxy	
hsa-miR-450a-2-3p	0	OldOxy	
hsa-miR-5196-3p	0	OldOxy	
hsa-miR-6793-3p	0	OldOxy	
hsa-miR-6884-5p	0	OldOxy	
hsa-miR-1276	0	OldOxy	
hsa-miR-517-5p	0	OldOxy	
hsa-miR-3163	0	OldOxy	
hsa-miR-18b-5p	0	OldOxy	
hsa-miR-1306-5p	0	OldOxy	
hsa-miR-489-3p	0	OldOxy	
hsa-miR-370-5p	0	OldOxy	
hsa-miR-675-3p	0	OldOxy	
hsa-miR-7-1-3p	0	OldOxy	
hsa-miR-337-5p	0	OldOxy	
hsa-miR-3617-5p	0	OldOxy	
hsa-miR-483-3p	0	OldOxy	
hsa-miR-6513-3p	0	OldOxy	
hsa-miR-3662	0	OldOxy	
hsa-miR-1289	0	OldOxy	
hsa-miR-3140-3p	0	OldOxy	
hsa-miR-4640-5p	0	OldOxy	
hsa-miR-181b-2-3p	0	OldOxy	
hsa-miR-3611	0	OldOxy	
hsa-miR-2278	0	OldOxy	
hsa-miR-1179	0	OldOxy	
hsa-miR-29b-2-5p	0	OldOxy	
hsa-miR-5002-5p	0	OldOxy	
hsa-miR-19b-1-5p	0	OldOxy	
hsa-miR-532-3p	0	OldOxy	
hsa-miR-4743-5p	0	OldOxy	
hsa-miR-4727-3p	0	OldOxy	
hsa-miR-514b-5p	0	OldOxy	
hsa-miR-4723-3p	0	OldOxy	
